2799b269-f9f5-448a-89ca-b48ebb9b0570,いぬは大きいです,inu wa ookii desu,The dog is big,Animals and Pets,N5,SENTENCE,2025-09-01 00:19:00.619252,false,true
ce0c7e83-e4c5-4dc3-a815-95b0a4a65c20,バスにのります,basu ni norimasu,I ride the bus,Modes of Transportation,N5,SENTENCE,2025-09-01 00:19:00.619252,true,false
a5cd12f3-5a36-4849-85c7-1f94d4e1a210,でんしゃでいきます,densha de ikimasu,I go by train,Modes of Transportation,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
e7d9a9b3-2530-4bd1-b7e4-7d761eb6ee5e,すうがくのじゅぎょうがあります,suugaku no jugyou ga arimasu,There is a math class,School Subjects and Education,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
d18beee7-f87b-4e19-a352-e31e2e7868b9,べんきょうします,benkyou shimasu,I study,School Subjects and Education,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
a7099dfe-ac2e-4ea9-8173-697683b3768a,サッカーをします,sakkaa wo shimasu,I play soccer,Sports and Physical Activities,N5,SENTENCE,2025-09-01 00:19:00.619252,true,false
3ca85bad-bc98-4188-9bfc-b5f65ae96312,テニスがすきです,tenisu ga suki desu,I like tennis,Sports and Physical Activities,N5,SENTENCE,2025-09-01 00:19:00.619252,true,false
4f346a1f-74a8-4831-8433-6034af3557a2,てつだってください,tetsudatte kudasai,Please help me,Asking for Help,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
c3bcc5ef-a361-403f-890a-d1ea9f0ddf92,どこですか,doko desu ka,Where is it?,Asking for Help,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
88a57033-3399-4ca4-bafb-e46dd4715ce3,なんじですか,nanji desu ka,What time is it?,Asking for Help,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
b95d7ee2-7743-4b08-ae86-aca2328a2ea6,これはなんですか,kore wa nan desu ka,What is this?,Asking for Help,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
a171bb62-c258-4d5f-8e6f-5d009715483f,あしたはしごとです,ashita wa shigoto desu,Tomorrow is work,Days of the Week and Months,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
9523cdc4-2fa9-453e-a854-319799f22508,きょうはへいきです,kyou wa heiki desu,Today is fine,Weather and Seasons,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
da44a975-af78-4d08-bd26-5c3cdc03291a,おなかがすきました,onaka ga sukimashita,I am hungry,Basic Courtesy Phrases,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
29f3e921-5c37-47c7-ae9b-5ccdf8e5cf88,トイレはどこですか,toire wa doko desu ka,Where is the toilet?,Asking for Help,N5,SENTENCE,2025-09-01 00:19:00.619252,true,false
f4aaee9a-86d0-4533-b6b8-b111cb1b1793,みずをください,mizu wo kudasai,Please give me water,Asking for Help,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
449ca437-480d-43db-bcc9-189a4860834a,たいよう,taiyou,sun,Nouns,N5,WORD,2025-09-01 23:26:49.640144,false,false
5b555e94-2e76-4028-8531-75ee63f491c8,かぞくといっしょにいます,kazoku to issho ni imasu,I am with my family,Family Members,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
33e1ec3f-8a5b-4876-b72a-248960e41de5,きのうはやすみました,kinou wa yasumimashita,I rested yesterday,Days of the Week and Months,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
ee3835d4-374c-49da-8a8c-2d157401dbf1,へやはせまいです,heya wa semai desu,The room is narrow,Parts of the House,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
e75d2a1d-82ea-490a-a46a-825c2a246b2d,パンをたべました,pan wo tabemashita,I ate bread,Basic Foods and Ingredients,N5,SENTENCE,2025-09-01 00:19:00.619252,true,false
425396fd-8133-41a8-b151-717ebdac077c,これはいちです,kore wa ichi desu,This is one,Numbers and Counting,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
17756565-6bda-4f4c-8050-176389bf94cb,みっつのりんごがあります,mittsu no ringo ga arimasu,There are three apples,Numbers and Counting,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
b5c19a22-9d34-46a6-a0f6-6779c92d46ba,あかいくるまです,akai kuruma desu,It's a red car,Colors and Shapes,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
af4cfda3-6042-4bd8-9335-c711c0cf063d,まるいボールです,marui booru desu,It's a round ball,Colors and Shapes,N5,SENTENCE,2025-09-01 00:19:00.619252,true,false
0eae8919-aab3-4bfe-b4bb-ad4b7d493639,いまごぜんじゅうじです,ima gozen juuji desu,It's ten o'clock in the morning,Time and Clock Reading,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
d0b56275-7c64-46fa-9b9e-414c57e2bf26,よるはねます,yoru wa nemasu,I sleep at night,Time and Clock Reading,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
78616b6b-8b4e-4f71-aeec-8ea0243440a1,きょうはあめです,kyou wa ame desu,It's raining today,Weather and Seasons,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
6724d9d7-58b4-49a6-b554-551fcd8729c8,きのうはしごとでしたか,kinou wa shigoto deshita ka,Did you work yesterday?,Yes/No Questions and Responses,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
9dbcc684-2b60-4334-982d-d1d65dc48124,はい、しごとでした,"hai, shigoto deshita","Yes, I worked",Yes/No Questions and Responses,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
43ccee20-0198-41de-aa65-bf93440d3cc9,あねがいます,ane ga imasu,I have an older sister,Family Members,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
2e2ad0c5-fee6-416a-bdf3-e5e4f19bdaec,いえにはいぬがいます,ie ni wa inu ga imasu,There is a dog in the house,Family Members,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
5b41ea8e-5115-4371-a855-db37cb62673a,だいどころにいます,daidokoro ni imasu,I am in the kitchen,Parts of the House,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
ad3ba0ee-d771-40a1-9d0f-0ede72270b77,へやはひろいです,heya wa hiroi desu,The room is spacious,Parts of the House,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
0562b29c-9773-4da7-940c-8ab21c87a340,きゅうりはみどいです,kyuuri wa midori desu,The cucumber is green,Fruits and Vegetables,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
f8b5c770-d42c-4205-8ca1-90937bb82268,くつはあたらしいです,kutsu wa atarashii desu,The shoes are new,Clothing and Fashion,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
904d889a-1c35-4cfb-a2e9-815e77b89dee,てがいたい,te ga itai,My hand hurts,Parts of the Body,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
99c80e4f-3d33-4c4b-98d6-e6f97b441b33,あしがながいです,ashi ga nagai desu,My legs are long,Parts of the Body,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
083043bb-56a9-4343-b1fe-6446eeab2a90,いぬはおおきいです,inu wa ookii desu,The dog is big,Animals and Pets,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
de2a7e1d-139c-4a43-8a95-23f3d9535c2d,すうがくのじゅぎょうです,suugaku no jugyou desu,It's a math class,School Subjects and Education,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
385bbb25-848a-4bce-9fd2-57e86e96bbc1,どうすればいいですか,dousureba ii desu ka,What should I do?,Asking for Help,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
b700b6c3-7f11-4790-a592-43bfeb97c4a1,あしたはやすみます,ashita wa yasumimasu,I will rest tomorrow,Daily Activities,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
f5151a95-9ae9-41e6-83f4-75dd7e292e37,ともだちといっしょにいきます,tomodachi to issho ni ikimasu,I go with my friend,Daily Activities,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
0f21071e-78bc-454b-8e23-a01d40d9e2fe,ほんをよみます,hon wo yomimasu,I read a book,Daily Activities,N5,SENTENCE,2025-09-01 00:19:00.619252,false,false
c8dae476-a844-4dac-ad62-eaf2e854c78a,おいしいラーメンをたべました,oishii raamen wo tabemashita,I ate delicious ramen,Daily Activities,N5,SENTENCE,2025-09-01 00:19:00.619252,true,false
4ef71c02-94ae-41e7-8f92-bf673e56f4ae,きのうはあめでした,kinou wa ame deshita,It rained yesterday,weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
2fce41dd-fa1c-4a5d-8ab1-b7bb3172a914,わたしはにほんごをべんきょうします,watashi wa nihongo wo benkyou shimasu,I study Japanese,study,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
d287f4e4-e222-4723-8a56-cd7fe0f80815,かれはせんせいです,kare wa sensei desu,He is a teacher,occupation,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
d231bd69-88ca-489b-970d-76770b378c9d,わたしはラーメンがすきです,watashi wa ramen ga suki desu,I like ramen,food,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
85bb1234-a44d-4e74-a25e-a3bd88827eab,あたらしいくつをかいにいきます,atarashii kutsu wo kai ni ikimasu,I'm going to buy new shoes,shopping,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
3e727ef7-5423-42a4-913f-ca02ef1cf4aa,このほんはおもしろいです,kono hon wa omoshiroi desu,This book is interesting,reading,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
7a6d3513-2050-456f-b2ef-b05b318891b1,どこにすんでいますか,doko ni sundeimasu ka,Where do you live?,location,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
89262af7-868b-434b-a69e-8c6679eb3636,あさごはんをたべましたか,asa gohan wo tabemashita ka,Did you eat breakfast?,food,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
b586fd3e-9ea9-465f-98a1-c034369a275e,みずをのみます,mizu wo nomimasu,I drink water,daily life,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
a4a6c9ec-ca9e-4b9e-b9ca-5906b82db12f,ともだちといっしょにうみへいきます,tomodachi to issho ni umi e ikimasu,I'm going to the sea with my friend,travel,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
73d6032c-043a-4ae8-8b08-581e70e9311c,とてもつかれました,totemo tsukaremashita,I'm very tired,feeling,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
f62f3b92-118f-4429-982a-dd5010eedfc2,あしたはやすおきします,ashita wa hayaku okimasu,I will wake up early tomorrow,daily life,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
7f1f2277-2d91-445f-bca0-65aa4da34a36,このへやはあたたかいです,kono heya wa atatakai desu,This room is warm,environment,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
e6b06d73-33b1-4d84-9049-05eaaa5a8198,どこにいきますか,doko ni ikimasu ka,Where are you going?,travel,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
f5140f61-1a51-46ed-a29e-a0fa4d838572,かさはどこですか,kasa wa doko desu ka,Where is the umbrella?,location,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
ee0452d1-408a-4ad1-834e-f20793b8ca5e,よるはせいずいです,yoru wa sezuide su,It's quiet at night,environment,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
3054e125-422d-4a70-8ee4-e0736a4334f8,いましごとをしています,ima shigoto wo shiteimasu,I'm working now,work,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
af090de3-c133-4dcd-9c9d-cae0ea737aab,たいへんでした,taihen deshita,It was difficult,feeling,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
12f08a15-2126-4442-b41c-5deb0b234385,ラーメンをたべたいです,ramen wo tabetai desu,I want to eat ramen,food,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
af035d3e-b139-462e-b0e0-3325031241e9,にほんごがわかってきました,nihongo ga wakatte kimashita,I've started to understand Japanese,study,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
01666cb5-770b-467d-ac9c-5cfe777d8854,しごとがおわりました,shigoto ga owarimashita,My work is finished,work,N4_PLUS,SENTENCE,2025-09-01 00:20:18.222825,false,false
b404a93d-da44-4c75-b1fd-30818a8acd13,きょうはいいてんきです,kyou wa ii tenki desu,It's nice weather today,weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
70fb2e9d-df9a-4284-b367-d2567b8011e0,あたらしいじてんを買いました,atarashii jiten wo kaimashita,I bought a new dictionary,shopping,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
d272330e-e989-44d4-a1ba-4d07501bf1ed,テレビをみます,terebi wo mimasu,I watch TV,entertainment,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
760a302c-47a0-4832-8b58-b5a0d8293c0c,くるまがあります,kuruma ga arimasu,There is a car,existence,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
9cebd196-5c67-41b5-98ca-6a4256887d8e,ねこがいます,neko ga imasu,There is a cat,existence,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
e25bcf77-2e85-430b-9fbb-d692a4c55305,かぎをなくしました,kagi wo nakushimashita,I lost my key,problem,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
40d9e45b-52c8-4e94-ac2a-da3503cc5232,がっこうへいきます,gakkou e ikimasu,I go to school,education,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
008f0710-eecb-4635-ae33-6c3845c6f9a8,えいがをみました,eiga wo mimashita,I watched a movie,entertainment,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
c75f8d55-64fb-41a1-a09e-9e1993ade256,あついですね,atsui desu ne,"It's hot, isn't it?",weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
898fc941-3885-432d-b2ca-952eb72eba42,とてもたのしかったです,totemo tanoshikatta desu,It was very fun,feeling,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
09f3399e-4240-4d59-9dd9-47c04968555e,おかしをたべました,okashi wo tabemashita,I ate a snack,food,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
bb9cde8b-2408-4e6f-9942-b9df9d9fe717,いぬとかけます,inu to kakaemas,I run with a dog,daily life,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
3319e29d-c713-4ec5-aaad-2b9d360cf9ee,かぜをひきました,kaze wo hikimashita,I caught a cold,health,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
a791bca1-ad42-472a-9f51-c09dd993e310,ねむいです,nemuidesu,I'm sleepy,feeling,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
5058777a-92c8-4804-871e-54a211d8287d,べんきょうしました,benkyou shimashita,I studied,study,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
733a3fef-1eae-4ca2-bbd1-f9bdb55ea7fc,ゆびがいたいです,yubi ga itai desu,My finger hurts,health,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
688cf5d5-f073-45ca-81e8-2cdb2e6049b9,あしたはしゅうまつです,ashita wa shuumatsu desu,Tomorrow is the weekend,time,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
734df07f-0a7d-445f-82de-384821a1532a,あたらしいくつを買いました,atarashii kutsu wo kaimashita,I bought new shoes,shopping,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
50582f06-e6d2-4557-9a2e-800624ea0f91,これはわたしのほんですか,kore wa watashi no hon desu ka,Is this my book?,question,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
1a15f62b-0231-48df-89b3-c3443c7f2e83,えいがかんにいきます,eigakan ni ikimasu,I'm going to the cinema,plans,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
fcf8a0d7-8a01-444f-b1f6-976a1a1c5e6f,レストランでごはんをたべました,resutoran de gohan wo tabemashita,I ate at a restaurant,food,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
67dfa0b4-34c4-4ab4-bbc2-bfc81157fda4,あさごはんはパンをたべました,asa gohan wa pan wo tabemashita,I ate bread for breakfast,food,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
39b2504d-49ae-4f46-ada3-cd07fddc2ced,ともだちといっしょにいます,tomodachi to issho ni imasu,I'm with my friend,social,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
8fba6c19-27cf-4ea3-b743-567e9794e8f8,バスでいきます,basu de ikimasu,I'll go by bus,transportation,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
5054b4fe-758a-4c9c-aa25-7cb66a31a248,にゅうがくしきはつうじつです,nyuugakushiki wa tsuujitsu desu,The entrance ceremony is today,school,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
a5b79f7c-4266-43ec-b607-700687b1c2b3,つかれました,tsukaremashita,I got tired,feeling,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
653f0363-d1d3-4665-a801-688b554b6d79,うちでねます,uchi de nemasu,I sleep at home,sleep,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
34c2b510-3603-495b-919a-ba85f81ac59b,ケーキがおいしいです,keeki ga oishii desu,The cake is delicious,food,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
be5badb5-b1e5-43b7-a747-fe8dcc1ee31b,コーヒーをのみます,koohii wo nomimasu,I drink coffee,daily life,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,false
8ff8cc9c-601b-4643-9252-c41106f173e6,あしたはてんきがいいです,ashita wa tenki ga ii desu,The weather will be good tomorrow,weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
a4cfc66a-2591-4fd2-a4c3-e75257f9a791,なんじにでかけますか,nanji ni dekakeru ka,What time are you leaving?,question,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
070744b1-2d97-45bb-9000-b50c96a0b977,ありがとう,arigatou,Thank you,polite,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
d4a989d0-d46f-4662-979c-15dd09729367,おはようございます,ohayou gozaimasu,Good morning,greeting,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
17a0264a-04c9-4800-91f4-6510f37acc88,こんばんは,konbanwa,Good evening,greeting,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
6ba5ac91-36b0-4bee-b422-08ddb5c58be6,さようなら,sayounara,Goodbye,farewell,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
f1714345-d55b-44f9-a8b3-17c4f0352182,おげんきですか,ogenki desu ka,How are you?,greeting,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,false
1e1f810a-b55e-4f84-a4ed-5835ff4e9b80,公園で遊びます,kouen de asobimasu,I play in the park,activity,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
aa59c657-3c0c-4ef4-a4d2-34a02aea9e50,日本語がわかります,nihongo ga wakarimasu,I understand Japanese,language,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
a9512c9a-a9db-46de-a7e5-827bdbc75952,絵を描きます,e wo kakimasu,I draw a picture,art,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
f9aa98a4-6bb7-441e-84f7-d83c35c58c3a,音楽を聴きます,ongaku wo kikimasu,I listen to music,music,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
e56ebdb0-7e21-4ab2-9a9b-8ee788991a16,テレビを見ます,terebi wo mimasu,I watch TV,entertainment,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,true,true
3acedfb5-a5fe-488b-a612-c2d981aa2a5c,友だちと話をします,tomodachi to hanashi wo shimasu,I talk with friends,social,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
a06deef5-2223-49e0-9a9d-3aaecf3a7aac,料理を作ります,ryouri wo tsukurimasu,I cook food,cooking,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
d3ed2886-e09d-4ebf-a8d4-5a6b8538d7c8,買い物に行きます,kaimono ni ikimasu,I go shopping,shopping,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
89a340e2-faa8-4b3c-bdd9-048ecd06d129,宿題をします,shukudai wo shimasu,I do my homework,study,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
45bf3662-cea9-49d6-b2ce-41c26719c891,散歩に行きます,sanpo ni ikimasu,I go for a walk,activity,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
8cda8ef1-bfcd-44e5-994f-c33fd1747e80,雨が降っています,ame ga futte imasu,It is raining,weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
9a80d503-79d4-4428-8a05-6cf03f57305c,風が強いです,kaze ga tsuyoi desu,The wind is strong,weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
971adab4-43bc-4ffa-8acb-608e7930c0f2,今日は晴れています,kyou wa harete imasu,It is sunny today,weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
33c1ea41-38e6-4e6a-8a94-ab7a4946df0b,とても寒いです,totemo samui desu,It is very cold,weather,N5_PLUS,SENTENCE,2025-09-01 00:19:26.151347,false,true
